packet_count,byte_count,flow_duration,protocol,label,attack_type
121,1098,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,8646,0,TCP,normal,Normal
287,0,0,TCP,malicious,DDoS
282,0,0,TCP,malicious,DDoS
255,7498,0,TCP,normal,Normal
16,246,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
279,0,0,TCP,malicious,DDoS
255,13338,0,TCP,normal,Normal
255,644,0,TCP,normal,Normal
255,252,5753,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,17399,TCP,malicious,Probe
27,334,0,TCP,malicious,Credential Attack
235,0,1,TCP,malicious,Probe
255,4601,31,TCP,normal,Normal
269,0,0,TCP,malicious,DDoS
129,8,0,ICMP,malicious,Probe
255,590,0,TCP,normal,Normal
151,1874,0,TCP,normal,Normal
114,1636,0,TCP,normal,Normal
255,1,21263,TCP,malicious,Probe
292,175,0,UDP,normal,Normal
322,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,586,0,TCP,normal,Normal
271,0,0,TCP,malicious,DDoS
255,7799,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
278,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,591,0,TCP,normal,Normal
279,0,0,TCP,malicious,DDoS
137,12,0,TCP,normal,Normal
255,514,0,TCP,normal,Normal
255,1676,1,TCP,normal,Normal
173,6601,0,TCP,normal,Normal
44,12,0,TCP,normal,Normal
115,1782,2,TCP,normal,Normal
164,2194619,2,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
366,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,988,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,84,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1630,0,TCP,normal,Normal
176,12819,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,4963,0,TCP,normal,Normal
191,520,0,UDP,normal,Normal
255,3777,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1277,0,TCP,normal,Normal
255,1533,0,TCP,normal,Normal
137,1056,5,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,3691,0,TCP,normal,Normal
257,0,0,TCP,malicious,DDoS
255,2372,0,TCP,normal,Normal
255,2007,0,TCP,normal,Normal
129,8,0,ICMP,malicious,Probe
129,192,0,TCP,normal,Normal
255,772,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,472,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,251,8,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,761,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,170,0,UDP,normal,Normal
94,118,4931,UDP,normal,Normal
24,2473,0,TCP,normal,Normal
53,0,0,TCP,malicious,Probe
255,6967,0,TCP,normal,Normal
256,0,0,TCP,malicious,DDoS
255,915,0,TCP,normal,Normal
286,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1159,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3028,0,TCP,normal,Normal
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3242,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
145,232,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
258,0,0,TCP,malicious,DDoS
255,622,0,TCP,normal,Normal
47,501,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
126,1846,1,TCP,normal,Normal
255,174,0,UDP,normal,Normal
255,5163,0,TCP,normal,Normal
98,36,0,UDP,normal,Normal
255,1635,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,13773,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
17,8,0,ICMP,malicious,Probe
265,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,9190,0,TCP,normal,Normal
255,662,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
119,0,0,TCP,malicious,Probe
255,7600,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
208,0,0,TCP,malicious,Probe
255,12858,0,TCP,normal,Normal
122,999,0,TCP,normal,Normal
97,1493,2,TCP,normal,Normal
169,8,0,ICMP,malicious,Probe
18,1628,2,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
130,1047,0,TCP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
80,8,0,ICMP,malicious,Probe
255,0,2,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,84,0,UDP,normal,Normal
255,0,4,TCP,malicious,Probe
255,147,0,UDP,normal,Normal
255,0,0,TCP,normal,Normal
262,0,0,TCP,malicious,DDoS
255,6056,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1625,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
261,520,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
126,0,0,TCP,malicious,DDoS
255,1252,0,TCP,normal,Normal
269,0,0,TCP,malicious,DDoS
153,8,0,ICMP,malicious,Probe
255,3047,0,TCP,normal,Normal
255,1140,0,TCP,normal,Normal
223,0,0,TCP,malicious,DDoS
255,906,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
92,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
260,0,0,TCP,malicious,DDoS
275,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2617,0,TCP,normal,Normal
255,11895,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
19,31,0,UDP,normal,Normal
255,613,0,TCP,normal,Normal
255,28247,0,TCP,normal,Normal
255,5977,0,TCP,normal,Normal
255,543,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
220,0,0,TCP,malicious,DDoS
255,2570,0,TCP,normal,Normal
75,373,0,TCP,normal,Normal
255,1764,0,TCP,normal,Normal
255,2229,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3003,0,TCP,normal,Normal
78,0,0,TCP,malicious,DDoS
255,252,0,UDP,normal,Normal
255,823,0,TCP,normal,Normal
255,1323,0,TCP,normal,Normal
255,1023,0,TCP,normal,Normal
434,520,0,ICMP,malicious,DDoS
30,495,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
258,0,0,TCP,malicious,DDoS
154,3130,0,TCP,normal,Normal
255,128,0,UDP,normal,Normal
75,1088,1,TCP,normal,Normal
511,0,0,TCP,malicious,Probe
255,6994,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
282,0,0,TCP,malicious,DDoS
111,7196,0,TCP,normal,Normal
307,180,0,UDP,normal,Normal
79,12,0,TCP,normal,Normal
233,175,0,UDP,normal,Normal
255,114,0,UDP,normal,Normal
282,520,0,ICMP,malicious,DDoS
255,12848,0,TCP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
11,11245,9908,TCP,normal,Normal
255,11020,357,TCP,normal,Normal
141,4539,0,TCP,normal,Normal
255,840,0,TCP,normal,Normal
255,30,0,ICMP,normal,Normal
214,0,0,TCP,normal,Normal
255,1040,0,TCP,normal,Normal
255,4283,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,631,0,TCP,normal,Normal
262,0,0,TCP,malicious,DDoS
229,0,0,TCP,normal,Normal
139,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,464,0,TCP,normal,Normal
270,0,0,TCP,malicious,DDoS
255,1,1051,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,24596,799,TCP,normal,Normal
255,3765,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
279,0,0,TCP,malicious,DDoS
255,1163,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
148,520,0,UDP,normal,Normal
255,1591,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
137,0,0,TCP,malicious,DDoS
255,1501,0,TCP,normal,Normal
255,4266,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
168,1605,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,402,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
175,0,0,TCP,malicious,DDoS
255,112,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,746,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1032,0,ICMP,malicious,DDoS
432,0,0,TCP,malicious,Probe
54,334,0,TCP,malicious,Credential Attack
73,8,0,ICMP,malicious,Probe
255,0,1,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,530,0,TCP,normal,Normal
255,6827,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,902,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
194,1684,0,TCP,normal,Normal
41,326,0,TCP,normal,Normal
282,0,0,TCP,malicious,DDoS
255,1493,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,117,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,12770,0,TCP,normal,Normal
78,381709090,35682,TCP,malicious,Probe
166,129,0,TCP,malicious,Probe
130,15,4,TCP,normal,Normal
258,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,4450,0,TCP,normal,Normal
18,0,0,TCP,normal,Normal
284,0,0,TCP,malicious,DDoS
72,2194619,3,TCP,normal,Normal
255,250,15435,UDP,normal,Normal
255,251,2414,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,90,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
291,0,0,TCP,malicious,DDoS
255,593,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,11638,0,TCP,normal,Normal
255,0,10,TCP,malicious,Probe
255,13638,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
116,3644,0,TCP,malicious,Credential Attack
170,1321,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
156,565,0,TCP,normal,Normal
163,2928,6,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2232,0,TCP,normal,Normal
272,0,0,TCP,malicious,DDoS
143,748,0,TCP,normal,Normal
255,38801,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
62,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,911,0,TCP,normal,Normal
68,8,0,ICMP,malicious,Probe
146,10044,0,TCP,normal,Normal
114,357,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,108821,0,TCP,normal,Normal
36,0,0,TCP,malicious,Probe
255,4462,0,TCP,normal,Normal
255,16854,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,84,0,UDP,normal,Normal
106,8,0,ICMP,malicious,Probe
255,3163,0,TCP,normal,Normal
255,13067,0,TCP,normal,Normal
279,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,179,0,UDP,normal,Normal
75,8,0,ICMP,malicious,Probe
12,4,1,TCP,normal,Normal
277,0,0,TCP,malicious,DDoS
164,28,0,UDP,malicious,DDoS
511,0,0,TCP,malicious,Probe
255,4102,0,TCP,normal,Normal
255,251,8486,UDP,normal,Normal
20,122,0,UDP,normal,Normal
197,58,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
180,1457,0,TCP,normal,Normal
255,3104,0,TCP,normal,Normal
177,1659,0,TCP,normal,Normal
255,189,0,UDP,normal,Normal
273,0,0,TCP,malicious,DDoS
29,8,0,ICMP,malicious,Probe
255,7098,0,TCP,normal,Normal
255,1994,0,TCP,normal,Normal
255,17061,0,TCP,normal,Normal
167,7401,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,10014,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
246,2893,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
244,1828,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
153,0,0,TCP,normal,Normal
255,7136,0,TCP,normal,Normal
255,4081,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
20,334,0,TCP,malicious,Credential Attack
255,12295,0,TCP,normal,Normal
99,215,0,UDP,malicious,Probe
255,1846,0,TCP,normal,Normal
255,3534,0,TCP,normal,Normal
255,201,0,TCP,normal,Normal
255,2668,0,TCP,normal,Normal
255,2397,0,TCP,normal,Normal
255,11376,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3528,0,TCP,normal,Normal
255,916,0,TCP,normal,Normal
260,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
269,0,0,TCP,malicious,Probe
255,948,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
79,8,0,ICMP,malicious,Probe
255,1,37815,TCP,malicious,Probe
288,0,0,TCP,malicious,DDoS
1,564,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,9824,0,TCP,normal,Normal
275,0,0,TCP,malicious,DDoS
255,15681,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
285,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
267,117,0,UDP,normal,Normal
255,577,0,TCP,normal,Normal
288,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
129,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
272,0,0,TCP,malicious,DDoS
166,0,0,TCP,normal,Normal
269,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
106,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
55,55,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
75,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,181,0,ICMP,normal,Normal
64,252,1,UDP,normal,Normal
255,1,0,UDP,malicious,Probe
255,2777,0,TCP,normal,Normal
255,90,0,UDP,normal,Normal
435,1032,0,ICMP,malicious,DDoS
29,9120,9114,TCP,normal,Normal
255,747,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1428,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
276,0,0,TCP,malicious,DDoS
441,520,0,ICMP,malicious,DDoS
207,997,10,TCP,normal,Normal
248,2098,3,TCP,normal,Normal
255,84,0,UDP,normal,Normal
255,3200,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1679,0,TCP,normal,Normal
181,0,0,TCP,normal,Normal
255,1239,0,TCP,normal,Normal
257,0,0,TCP,malicious,DDoS
255,8845,0,TCP,normal,Normal
166,2705,10,TCP,normal,Normal
120,18,0,ICMP,malicious,Probe
255,776,0,TCP,normal,Normal
255,2022,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
281,0,0,TCP,malicious,DDoS
245,0,0,TCP,malicious,Probe
255,1625,0,TCP,normal,Normal
194,1493,1,TCP,normal,Normal
255,88,0,UDP,normal,Normal
255,0,0,TCP,malicious,Probe
255,171,0,UDP,normal,Normal
289,0,0,TCP,malicious,DDoS
255,8244,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,628,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,25014,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,532,0,TCP,normal,Normal
164,534,59,TCP,normal,Normal
255,78,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,7009,0,TCP,normal,Normal
266,0,0,TCP,malicious,DDoS
446,520,0,ICMP,malicious,DDoS
271,0,0,TCP,malicious,DDoS
186,748,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
35,0,0,TCP,malicious,Probe
255,179,0,UDP,normal,Normal
255,620,0,TCP,normal,Normal
255,1127,0,TCP,normal,Normal
117,8,0,ICMP,malicious,Probe
255,84,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
216,1,41802,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
103,10389,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,90,0,UDP,normal,Normal
121,74,0,TCP,normal,Normal
261,111,0,UDP,normal,Normal
163,1609,2,TCP,normal,Normal
255,813,0,TCP,normal,Normal
35,2194619,2,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,122,0,UDP,normal,Normal
255,159,0,UDP,normal,Normal
188,1975,0,TCP,normal,Normal
255,1113,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
228,1565,1,TCP,normal,Normal
255,765,0,TCP,normal,Normal
255,2816,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
225,1711,0,TCP,normal,Normal
41,30,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3550,0,TCP,normal,Normal
255,1261,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1480,0,ICMP,malicious,DDoS
219,185,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
255,517,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1050,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,611,0,TCP,normal,Normal
77,8,0,ICMP,malicious,Probe
255,0,0,TCP,normal,Normal
42,30,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
280,0,0,TCP,malicious,DDoS
61,8,0,ICMP,malicious,Probe
255,0,2,TCP,malicious,Probe
255,251,0,UDP,normal,Normal
255,1,0,UDP,malicious,Probe
255,507,0,TCP,normal,Normal
158,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
172,1145,0,TCP,normal,Normal
255,252,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,6172,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
24,13838,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
1,23542,4468,TCP,normal,Normal
255,1730,0,TCP,normal,Normal
237,28,0,UDP,malicious,DDoS
48,30,0,ICMP,normal,Normal
255,175,0,UDP,normal,Normal
256,0,0,TCP,malicious,DDoS
58,8,0,ICMP,malicious,Probe
257,0,0,TCP,malicious,DDoS
185,215,0,UDP,malicious,Probe
255,3869,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,273796,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
181,0,0,TCP,malicious,DDoS
91,4539,0,TCP,normal,Normal
255,19078,0,TCP,normal,Normal
280,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1800,0,TCP,normal,Normal
39,1526,0,TCP,normal,Normal
255,163,0,UDP,normal,Normal
100,1348,1,TCP,normal,Normal
347,0,0,TCP,malicious,Probe
255,5487,0,TCP,normal,Normal
276,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,6940,0,TCP,normal,Normal
260,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
226,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,117,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
205,0,0,TCP,malicious,DDoS
255,150,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,72179,0,TCP,normal,Normal
255,147,0,UDP,normal,Normal
255,15291,0,TCP,normal,Normal
255,84,0,UDP,normal,Normal
255,4128,0,TCP,normal,Normal
255,467,0,TCP,normal,Normal
255,2098,0,TCP,normal,Normal
255,1154,0,TCP,normal,Normal
255,1456,0,TCP,normal,Normal
255,4338,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2636,0,TCP,normal,Normal
266,114,0,UDP,normal,Normal
23,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,3935,0,TCP,normal,Normal
100,2774,27,TCP,normal,Normal
255,14795,0,TCP,normal,Normal
165,716,0,TCP,malicious,Probe
190,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
125,30,0,ICMP,normal,Normal
68,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
210,3682,2,TCP,malicious,Credential Attack
255,548,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,520,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,5113,0,TCP,normal,Normal
69,1349,0,TCP,normal,Normal
255,1762,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,644,0,TCP,normal,Normal
223,8,0,ICMP,malicious,Probe
146,8,0,TCP,normal,Normal
255,116,0,UDP,normal,Normal
255,1,0,UDP,malicious,Probe
203,1216,0,TCP,normal,Normal
255,924,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,123,0,UDP,normal,Normal
166,383,0,TCP,normal,Normal
391,520,0,ICMP,malicious,DDoS
278,0,0,TCP,malicious,DDoS
255,0,1,TCP,malicious,Probe
255,1032,0,ICMP,malicious,DDoS
255,1907,0,TCP,normal,Normal
255,744,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1,40703,TCP,malicious,Probe
255,10771,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
59,0,0,TCP,malicious,Probe
255,555,0,TCP,normal,Normal
255,1744,0,TCP,normal,Normal
163,0,0,TCP,malicious,DDoS
365,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,14701,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,813,0,TCP,normal,Normal
175,1078,0,TCP,normal,Normal
255,1233,0,TCP,normal,Normal
197,740,0,TCP,normal,Normal
255,473,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
194,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,3667,2,TCP,malicious,Credential Attack
255,8119,0,TCP,normal,Normal
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,12016,0,TCP,normal,Normal
255,8732,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,641,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,8,0,ICMP,malicious,Probe
175,62854,0,TCP,malicious,DDoS
255,13741,0,TCP,normal,Normal
255,2159,0,TCP,normal,Normal
255,174,0,UDP,normal,Normal
89,28,0,UDP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,174,0,UDP,normal,Normal
22,1558,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
510,1032,0,ICMP,malicious,DDoS
296,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,84,29,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1102,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
264,0,0,TCP,malicious,DDoS
358,520,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
398,0,0,TCP,malicious,Probe
255,171,0,UDP,normal,Normal
274,0,0,TCP,malicious,DDoS
255,1050,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
128,8325,0,TCP,normal,Normal
255,612,0,TCP,normal,Normal
510,1032,0,ICMP,malicious,DDoS
255,1146,0,TCP,normal,Normal
52,126,0,UDP,normal,Normal
255,3319,0,TCP,normal,Normal
511,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
58,2278,0,TCP,normal,Normal
23,11756,8625,TCP,normal,Normal
277,0,0,TCP,malicious,DDoS
255,1106,0,TCP,normal,Normal
255,1726,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,30,0,ICMP,normal,Normal
255,8181,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
122,1683,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3228,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,520,0,ICMP,malicious,DDoS
255,5221,0,TCP,normal,Normal
252,987,0,TCP,normal,Normal
255,105,0,UDP,normal,Normal
75,192,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
80,62854,0,TCP,malicious,DDoS
255,3057,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
254,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,5063,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,251,8556,UDP,normal,Normal
255,4623,0,TCP,normal,Normal
255,2369,0,TCP,normal,Normal
300,176,0,UDP,normal,Normal
255,1,37874,TCP,malicious,Probe
285,0,0,TCP,malicious,DDoS
255,29531,0,TCP,normal,Normal
255,520,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
275,0,0,TCP,malicious,DDoS
39,2014,0,TCP,normal,Normal
87,245,0,TCP,normal,Normal
131,30,0,ICMP,normal,Normal
87,8325,0,TCP,normal,Normal
255,6884,0,TCP,normal,Normal
255,571,0,TCP,normal,Normal
178,1175,1,TCP,normal,Normal
255,2073,0,TCP,normal,Normal
255,1025,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
169,2194619,2,TCP,normal,Normal
255,480,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
255,1544,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2581,0,TCP,normal,Normal
255,1060,0,TCP,normal,Normal
112,8,0,ICMP,malicious,Probe
255,967,0,TCP,normal,Normal
40,0,0,TCP,normal,Normal
208,1214,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
77,64,0,ICMP,normal,Normal
